FID,Join_Count,TARGET_FID,JOIN_FID,LSOA21CD,LSOA21NM,score_perc,accessibility,WDI,HSA
8007,1,89,23039,E01003108,Lambeth 002B,0.4,0.524101056,1.366899032,0.716393226
8008,1,89,23040,E01003108,Lambeth 002B,0.47,0.541378021,1.400847167,0.758387867
8009,1,89,23041,E01003108,Lambeth 002B,0.45,0.46524384,1.440690076,0.670272184
8010,1,89,23134,E01003108,Lambeth 002B,0.58,0.507230966,1.411789713,0.71610346
8011,1,89,23135,E01003108,Lambeth 002B,0.47,0.454070169,1.428217158,0.648510806
8012,1,89,23136,E01003108,Lambeth 002B,0.62,0.507850816,1.421574707,0.721947875
8013,1,89,23137,E01003108,Lambeth 002B,0.63,0.440505634,1.369146733,0.603116849
8014,1,89,23138,E01003108,Lambeth 002B,0.34,0.46458462,1.402487733,0.651574231
8015,1,89,23139,E01003108,Lambeth 002B,0.53,0.475266264,1.415179158,0.672586912
8016,1,89,23140,E01003108,Lambeth 002B,0.55,0.393366616,1.415764474,0.55691448
8017,1,89,23141,E01003108,Lambeth 002B,0.54,0.399415126,1.40363789,0.560634205
8018,1,89,23143,E01003108,Lambeth 002B,0.54,0.359522691,1.470463353,0.528664942
8019,1,89,23144,E01003108,Lambeth 002B,0.59,0.387842825,1.413456915,0.548199122
8020,1,89,23145,E01003108,Lambeth 002B,0.47,0.434690339,1.408866295,0.612426135
8021,1,89,23146,E01003108,Lambeth 002B,0.6,0.49614748,1.415527407,0.702310356
8022,1,89,23155,E01003108,Lambeth 002B,0.5,0.374162504,1.466884658,0.548853237
8023,1,89,23156,E01003108,Lambeth 002B,0.65,0.454172457,1.470329096,0.667782978
8024,1,89,23283,E01003108,Lambeth 002B,0.42,0.342758447,1.429858091,0.490095939
8025,1,89,23286,E01003108,Lambeth 002B,0.55,0.361562633,1.428217158,0.516389956
8026,1,89,23287,E01003108,Lambeth 002B,0.61,0.3573956,1.419038201,0.507158009
8027,1,89,23288,E01003108,Lambeth 002B,0.57,0.436333527,1.394174547,0.608325097
8028,1,89,23289,E01003108,Lambeth 002B,0.54,0.458828557,1.351967353,0.620301355
8029,1,89,23290,E01003108,Lambeth 002B,0.64,0.498954559,1.341105566,0.669150736
8030,1,89,23291,E01003108,Lambeth 002B,0.64,0.484114574,1.344564779,0.650885365
8031,1,89,23292,E01003108,Lambeth 002B,0.54,0.45694202,1.354704553,0.619021435
8032,1,89,23293,E01003108,Lambeth 002B,0.61,0.470728141,1.39716087,0.657682939
8033,1,89,23294,E01003108,Lambeth 002B,0.61,0.474821942,1.400000479,0.664747338
8034,1,89,23295,E01003108,Lambeth 002B,0.62,0.489615414,1.398100234,0.684479073
8035,1,89,23296,E01003108,Lambeth 002B,0.52,0.401856093,1.387483062,0.555619313
8036,1,89,23297,E01003108,Lambeth 002B,0.52,0.343067134,1.428205924,0.489970513
8037,1,89,23298,E01003108,Lambeth 002B,0.58,0.450919791,1.354017444,0.61054762
8038,1,89,23299,E01003108,Lambeth 002B,0.57,0.430179927,1.413501002,0.607910634
8039,1,89,23300,E01003108,Lambeth 002B,0.5,0.41462401,1.413034273,0.585877937
8040,1,89,23317,E01003108,Lambeth 002B,0.62,0.569542312,1.461549989,0.83241456
8041,1,89,23461,E01003108,Lambeth 002B,0.55,0.290085674,1.295200522,0.375719116
8042,1,89,23463,E01003108,Lambeth 002B,0.58,0.23963781,1.293041253,0.309861574
8043,1,89,23465,E01003108,Lambeth 002B,0.64,0.288119366,1.307387467,0.376683649
8044,1,89,25206,E01003108,Lambeth 002B,0.38,0.595349648,1.397324342,0.831896554
8045,1,89,25207,E01003108,Lambeth 002B,0.42,0.487632608,1.45687965,0.710422023
8046,1,89,25224,E01003108,Lambeth 002B,0.55,0.474089165,1.409951061,0.668442521
8047,1,89,25225,E01003108,Lambeth 002B,0.56,0.42637853,1.451316409,0.618810157
8048,1,89,25226,E01003108,Lambeth 002B,0.47,0.442818222,1.382655343,0.61226498
8049,1,89,25227,E01003108,Lambeth 002B,0.59,0.445692759,1.428217158,0.636546046
8050,1,89,25252,E01003108,Lambeth 002B,0.51,0.404121765,1.417725273,0.572941526
8051,1,89,25255,E01003108,Lambeth 002B,0.5,0.47259111,1.403041833,0.663065096
8052,1,89,25256,E01003108,Lambeth 002B,0.62,0.519206248,1.448211555,0.751920487
8053,1,89,25364,E01003108,Lambeth 002B,0.48,0.492262512,1.361940171,0.67043209
8054,1,89,25365,E01003108,Lambeth 002B,0.47,0.439780164,1.364332501,0.600006371
8055,1,89,25366,E01003108,Lambeth 002B,0.36,0.602944295,1.403767229,0.846393443
8056,1,89,25367,E01003108,Lambeth 002B,0.52,0.529681733,1.469061399,0.778134988
8057,1,89,25368,E01003108,Lambeth 002B,0.56,0.435004512,1.458363779,0.634394825
8058,1,89,25382,E01003108,Lambeth 002B,0.56,0.433815909,1.3897192,0.603551504
8059,1,89,25383,E01003108,Lambeth 002B,0.59,0.507489911,1.414400448,0.717793957
8060,1,89,25407,E01003108,Lambeth 002B,0.55,0.452579804,1.350264823,0.611102589
8061,1,89,25408,E01003108,Lambeth 002B,0.56,0.464667287,1.402840087,0.651853898
8062,1,90,22660,E01003110,Lambeth 002C,0.62,0.452960716,1.258467558,0.570058144
8063,1,90,22661,E01003110,Lambeth 002C,0.6,0.461708116,1.277440956,0.589805542
8064,1,90,22826,E01003110,Lambeth 002C,0.56,0.417194043,1.25786715,0.524774682
8065,1,90,22835,E01003110,Lambeth 002C,0.53,0.483455306,1.326461692,0.641284943
8066,1,90,22836,E01003110,Lambeth 002C,0.53,0.462996854,1.287001417,0.595877608
8067,1,90,22837,E01003110,Lambeth 002C,0.48,0.534485538,1.295133593,0.691315773
8068,1,90,22838,E01003110,Lambeth 002C,0.53,0.530038288,1.371747766,0.727601222
8069,1,90,22839,E01003110,Lambeth 002C,0.63,0.414897196,1.276969129,0.529810911
8070,1,90,22840,E01003110,Lambeth 002C,0.66,0.421015898,1.291630685,0.543797052
8071,1,90,22927,E01003110,Lambeth 002C,0.59,0.545925822,1.424603379,0.777727771
8072,1,90,22931,E01003110,Lambeth 002C,0.62,0.426292645,1.417577616,0.604302911
8073,1,90,22932,E01003110,Lambeth 002C,0.49,0.748870366,1.376974137,1.031175126
8074,1,90,22933,E01003110,Lambeth 002C,0.51,0.626200477,1.410008769,0.882754254
8075,1,90,22934,E01003110,Lambeth 002C,0.44,0.597534978,1.414331969,0.845112822
8076,1,90,22935,E01003110,Lambeth 002C,0.56,0.60860834,1.378185776,0.838537183
8077,1,90,22936,E01003110,Lambeth 002C,0.42,0.553112088,1.419204032,0.784760872
8078,1,90,22937,E01003110,Lambeth 002C,0.5,0.566303199,1.415932956,0.801847362
8079,1,90,22938,E01003110,Lambeth 002C,0.52,0.563379606,1.398721659,0.788011257
8080,1,90,22939,E01003110,Lambeth 002C,0.5,0.556881691,1.395540126,0.777150745
8081,1,90,22940,E01003110,Lambeth 002C,0.5,0.53228158,1.372800974,0.730716671
8082,1,90,22941,E01003110,Lambeth 002C,0.48,0.540988187,1.355004582,0.73310581
8083,1,90,22942,E01003110,Lambeth 002C,0.6,0.681965631,1.438096855,0.980732629
8084,1,90,22943,E01003110,Lambeth 002C,0.35,0.508341796,1.351457107,0.687002133
8085,1,90,22944,E01003110,Lambeth 002C,0.52,0.512578392,1.374925017,0.70544861
8086,1,90,22945,E01003110,Lambeth 002C,0.49,0.450871752,1.299561244,0.585935455
8087,1,90,22946,E01003110,Lambeth 002C,0.41,0.431657741,1.411490163,0.609280655
8088,1,90,22947,E01003110,Lambeth 002C,0.44,0.449656347,1.420649816,0.638804207
8089,1,90,22948,E01003110,Lambeth 002C,0.45,0.520364204,1.445549889,0.752261762
8090,1,90,22949,E01003110,Lambeth 002C,0.45,0.551065847,1.40200075,0.772594731
8091,1,90,22950,E01003110,Lambeth 002C,0.48,0.539701289,1.42995411,0.771529255
8092,1,90,22951,E01003110,Lambeth 002C,0.47,0.498374846,1.443043343,0.719176504
8093,1,90,22952,E01003110,Lambeth 002C,0.47,0.460381047,1.4103047,0.649277555
8094,1,90,22953,E01003110,Lambeth 002C,0.47,0.467572709,1.41946777,0.663704391
8095,1,90,22954,E01003110,Lambeth 002C,0.44,0.531904095,1.446622772,0.769437676
8096,1,90,22955,E01003110,Lambeth 002C,0.46,0.424816599,1.423598677,0.604768349
8097,1,90,22956,E01003110,Lambeth 002C,0.45,0.431058828,1.420649816,0.612383645
8098,1,90,23007,E01003110,Lambeth 002C,0.48,0.680924012,1.411371484,0.961029985
8099,1,90,23013,E01003110,Lambeth 002C,0.5,0.737117944,1.302579573,0.960091359
8100,1,90,23014,E01003110,Lambeth 002C,0.47,0.701764528,1.326163593,0.930648696
8101,1,90,23015,E01003110,Lambeth 002C,0.57,0.681597285,1.403584204,0.956632947
8102,1,90,23016,E01003110,Lambeth 002C,0.54,0.702252014,1.391732965,0.977375611
8103,1,90,23017,E01003110,Lambeth 002C,0.62,0.707840839,1.372938742,0.971818557
8104,1,90,23018,E01003110,Lambeth 002C,0.54,0.728327279,1.438517402,1.047711465
8105,1,90,23019,E01003110,Lambeth 002C,0.54,0.703733809,1.429529715,1.006087629
8106,1,90,23020,E01003110,Lambeth 002C,0.53,0.544583793,1.430605787,0.779150366
8107,1,90,23023,E01003110,Lambeth 002C,0.55,0.616926402,1.405885384,0.867187877
8108,1,90,23024,E01003110,Lambeth 002C,0.61,0.530999667,1.395445403,0.740981044
8109,1,90,23027,E01003110,Lambeth 002C,0.53,0.544978841,1.398761044,0.762295173
8110,1,90,23029,E01003110,Lambeth 002C,0.48,0.628097559,1.396958783,0.876813463
8111,1,90,23031,E01003110,Lambeth 002C,0.54,0.47903971,1.449083678,0.694168624
8112,1,90,23032,E01003110,Lambeth 002C,0.46,0.472616005,1.359152912,0.642331992
8113,1,90,23033,E01003110,Lambeth 002C,0.54,0.521106034,1.404829817,0.732146617
8114,1,90,23034,E01003110,Lambeth 002C,0.43,0.515151644,1.38534269,0.713661564
8115,1,90,23035,E01003110,Lambeth 002C,0.54,0.525598399,1.390627458,0.731009378
8116,1,90,23036,E01003110,Lambeth 002C,0.46,0.522653464,1.376156574,0.719227512
8117,1,90,23037,E01003110,Lambeth 002C,0.54,0.523110627,1.385121965,0.724619786
8118,1,90,23038,E01003110,Lambeth 002C,0.44,0.541412853,1.450590229,0.785462306
8119,1,90,23040,E01003110,Lambeth 002C,0.47,0.541378021,1.400847167,0.758387867
8120,1,90,23041,E01003110,Lambeth 002C,0.45,0.46524384,1.440690076,0.670272184
8121,1,90,23043,E01003110,Lambeth 002C,0.44,0.600432737,1.432857864,0.860889706
8122,1,90,23045,E01003110,Lambeth 002C,0.46,0.553242157,1.485029037,0.821580667
8123,1,90,23046,E01003110,Lambeth 002C,0.47,0.635523244,1.453858234,0.923960702
8124,1,90,23129,E01003110,Lambeth 002C,0.61,0.670638705,1.352337299,0.906797561
8125,1,90,23130,E01003110,Lambeth 002C,0.37,0.701403338,1.378376798,0.967313644
8126,1,90,23131,E01003110,Lambeth 002C,0.49,0.679887977,1.33559272,0.90806519
8127,1,90,23140,E01003110,Lambeth 002C,0.55,0.393366616,1.415764474,0.55691448
8128,1,90,23142,E01003110,Lambeth 002C,0.48,0.435005138,1.46940932,0.639200604
8129,1,90,23143,E01003110,Lambeth 002C,0.54,0.359522691,1.470463353,0.528664942
8130,1,90,23152,E01003110,Lambeth 002C,0.53,0.395934882,1.479990836,0.585979997
8131,1,90,23154,E01003110,Lambeth 002C,0.48,0.368446242,1.48415188,0.546830183
8132,1,90,23155,E01003110,Lambeth 002C,0.5,0.374162504,1.466884658,0.548853237
8133,1,90,23159,E01003110,Lambeth 002C,0.53,0.470402479,1.439910942,0.677337677
8134,1,90,23160,E01003110,Lambeth 002C,0.53,0.511600885,1.400463357,0.716478293
8135,1,90,24285,E01003110,Lambeth 002C,0.45,0.59256541,1.445692806,0.856667551
8136,1,90,24286,E01003110,Lambeth 002C,0.51,0.568315485,1.286213737,0.731178035
8137,1,90,24287,E01003110,Lambeth 002C,0.51,0.59033363,1.291454841,0.762389224
8138,1,90,24289,E01003110,Lambeth 002C,0.38,0.479536666,1.372359165,0.658096538
8139,1,90,24290,E01003110,Lambeth 002C,0.51,0.392166592,1.41712997,0.55575103
8140,1,90,25154,E01003110,Lambeth 002C,0.64,0.472104472,1.274307638,0.601606335
8141,1,90,25191,E01003110,Lambeth 002C,0.44,0.504863989,1.420649816,0.717234933
8142,1,90,25192,E01003110,Lambeth 002C,0.47,0.500354576,1.424147657,0.712578797
8143,1,90,25193,E01003110,Lambeth 002C,0.51,0.428583265,1.420993937,0.609014221
8144,1,90,25203,E01003110,Lambeth 002C,0.5,0.726773055,1.390498445,1.010576803
8145,1,90,25204,E01003110,Lambeth 002C,0.48,0.723498239,1.416791062,1.025045838
8146,1,90,25205,E01003110,Lambeth 002C,0.62,0.725123513,1.438096855,1.042797843
8147,1,90,25209,E01003110,Lambeth 002C,0.43,0.541790505,1.417434062,0.767948215
8148,1,90,25225,E01003110,Lambeth 002C,0.56,0.42637853,1.451316409,0.618810157
8149,1,90,25353,E01003110,Lambeth 002C,0.45,0.601999275,1.439750034,0.866728476
8150,1,90,25354,E01003110,Lambeth 002C,0.42,0.466763108,1.322504871,0.617378904
8151,1,90,25368,E01003110,Lambeth 002C,0.56,0.435004512,1.458363779,0.634394825
8152,1,90,25369,E01003110,Lambeth 002C,0.45,0.535279733,1.451099398,0.776744098
8153,1,90,25385,E01003110,Lambeth 002C,0.47,0.453636848,1.443781806,0.654952627
8154,1,91,22915,E01003111,Lambeth 002D,0.49,0.537089382,1.447847301,0.77740965
8155,1,91,22918,E01003111,Lambeth 002D,0.53,0.573551068,1.453147392,0.835131495
8156,1,91,22922,E01003111,Lambeth 002D,0.54,0.60217052,1.412363297,0.850441958
8157,1,91,22923,E01003111,Lambeth 002D,0.53,0.625617397,1.406735005,0.880077893
8158,1,91,22997,E01003111,Lambeth 002D,0.57,0.574876989,1.392274181,0.800386389
8159,1,91,22998,E01003111,Lambeth 002D,0.61,0.504272741,1.470542464,0.741554479
8160,1,91,22999,E01003111,Lambeth 002D,0.55,0.501666076,1.464337874,0.734608636
8161,1,91,23000,E01003111,Lambeth 002D,0.6,0.572244471,1.405149946,0.804020646
8162,1,91,23001,E01003111,Lambeth 002D,0.45,0.59625835,1.321197218,0.787793435
8163,1,91,23002,E01003111,Lambeth 002D,0.51,0.579666879,1.33424996,0.773370756
8164,1,91,23003,E01003111,Lambeth 002D,0.45,0.590749557,1.292371709,0.763468015
8165,1,91,23004,E01003111,Lambeth 002D,0.45,0.614215428,1.303097522,0.800165504
8166,1,91,23005,E01003111,Lambeth 002D,0.49,0.593935257,1.299095963,0.771336973
8167,1,91,23006,E01003111,Lambeth 002D,0.52,0.650326111,1.338131124,0.870273853
8168,1,91,23007,E01003111,Lambeth 002D,0.48,0.680924012,1.411371484,0.961029985
8169,1,91,23008,E01003111,Lambeth 002D,0.49,0.563489035,1.330830796,0.74997922
8170,1,91,23009,E01003111,Lambeth 002D,0.52,0.663518031,1.332721613,0.884858515
8171,1,91,23010,E01003111,Lambeth 002D,0.46,0.594132164,1.377287906,0.818291044
8172,1,91,23011,E01003111,Lambeth 002D,0.46,0.571189274,1.414051409,0.807691658
8173,1,91,23012,E01003111,Lambeth 002D,0.56,0.598818311,1.370795586,0.820857497
8174,1,91,23015,E01003111,Lambeth 002D,0.57,0.681597285,1.403584204,0.956632947
8175,1,91,23090,E01003111,Lambeth 002D,0.5,0.558258991,1.471498606,0.821477327
8176,1,91,23091,E01003111,Lambeth 002D,0.49,0.574334277,1.512214936,0.868571171
8177,1,91,23092,E01003111,Lambeth 002D,0.46,0.565546998,1.534730932,0.867962471
8178,1,91,23094,E01003111,Lambeth 002D,0.39,0.59175082,1.594130229,0.943375345
8179,1,91,23095,E01003111,Lambeth 002D,0.48,0.551410411,1.497476337,0.825575828
8180,1,91,23096,E01003111,Lambeth 002D,0.51,0.514738513,1.430459625,0.73631266
8181,1,91,23097,E01003111,Lambeth 002D,0.51,0.483014856,1.473312137,0.711631649
8182,1,91,23098,E01003111,Lambeth 002D,0.51,0.482924846,1.439901193,0.695364062
8183,1,91,23099,E01003111,Lambeth 002D,0.47,0.419248811,1.495262209,0.626886903
8184,1,91,23100,E01003111,Lambeth 002D,0.44,0.499010475,1.474892842,0.735986977
8185,1,91,23101,E01003111,Lambeth 002D,0.54,0.45017859,1.440582237,0.64851928
8186,1,91,23102,E01003111,Lambeth 002D,0.49,0.485205588,1.384231639,0.671636927
8187,1,91,23103,E01003111,Lambeth 002D,0.44,0.431383759,1.474909363,0.636171683
8188,1,91,23104,E01003111,Lambeth 002D,0.57,0.443240319,1.448347466,0.642053064
8189,1,91,23106,E01003111,Lambeth 002D,0.34,0.506129853,1.466749794,0.742365857
8190,1,91,23107,E01003111,Lambeth 002D,0.44,0.478156787,1.477426298,0.706741044
8191,1,91,23108,E01003111,Lambeth 002D,0.44,0.500068015,1.448991767,0.724594437
8192,1,91,23109,E01003111,Lambeth 002D,0.57,0.492094519,1.416874589,0.697236219
8193,1,91,23110,E01003111,Lambeth 002D,0.57,0.471642619,1.430459625,0.674665723
8194,1,91,23112,E01003111,Lambeth 002D,0.57,0.466657754,1.377114923,0.642641357
8195,1,91,23113,E01003111,Lambeth 002D,0.61,0.533946099,1.418440104,0.757370561
8196,1,91,23114,E01003111,Lambeth 002D,0.64,0.582097749,1.401084203,0.815567961
8197,1,91,23115,E01003111,Lambeth 002D,0.64,0.513393526,1.445649043,0.74218686
8198,1,91,23116,E01003111,Lambeth 002D,0.62,0.443856512,1.451007255,0.64403902
8199,1,91,23117,E01003111,Lambeth 002D,0.52,0.468494647,1.390069687,0.651240207
8200,1,91,23118,E01003111,Lambeth 002D,0.47,0.491693495,1.354795195,0.666143984
8201,1,91,23119,E01003111,Lambeth 002D,0.61,0.629906542,1.437704084,0.905611724
8202,1,91,23120,E01003111,Lambeth 002D,0.52,0.573200361,1.348049638,0.772704277
8203,1,91,23121,E01003111,Lambeth 002D,0.44,0.630700291,1.379776231,0.870182852
8204,1,91,25201,E01003111,Lambeth 002D,0.45,0.632938487,1.340389591,0.84838416
8205,1,91,25202,E01003111,Lambeth 002D,0.52,0.638303396,1.304092764,0.83240684
8206,1,91,25215,E01003111,Lambeth 002D,0.46,0.567841017,1.477581611,0.839031445
8207,1,91,25216,E01003111,Lambeth 002D,0.51,0.490779528,1.481941011,0.72730631
8208,1,91,25217,E01003111,Lambeth 002D,0.34,0.464660062,1.475400059,0.685559482
8209,1,91,25218,E01003111,Lambeth 002D,0.46,0.411334019,1.501755512,0.617723131
8210,1,91,25219,E01003111,Lambeth 002D,0.57,0.458350858,1.48789238,0.681976749
8211,1,91,25220,E01003111,Lambeth 002D,0.65,0.593402354,1.459161263,0.865869729
8212,1,91,25221,E01003111,Lambeth 002D,0.52,0.491890978,1.343357129,0.660785252
8213,1,91,25222,E01003111,Lambeth 002D,0.45,0.634177877,1.348130669,0.854954645
8214,1,91,25223,E01003111,Lambeth 002D,0.46,0.594591484,1.333548482,0.792927019
8215,1,91,25352,E01003111,Lambeth 002D,0.55,0.580279937,1.436072171,0.833323869
8216,1,91,25360,E01003111,Lambeth 002D,0.44,0.499806741,1.497715449,0.748568277
8217,1,91,25361,E01003111,Lambeth 002D,0.62,0.578434127,1.377928696,0.797040983
8218,1,91,25362,E01003111,Lambeth 002D,0.52,0.584619332,1.319030169,0.771130536
8219,1,91,25363,E01003111,Lambeth 002D,0.54,0.650692995,1.399549497,0.910677054
8220,1,91,25373,E01003111,Lambeth 002D,0.53,0.653427168,1.560569274,1.019718361
8221,1,91,25374,E01003111,Lambeth 002D,0.49,0.603070461,1.549386114,0.934306242
8222,1,91,25375,E01003111,Lambeth 002D,0.52,0.579837774,1.552881674,0.900419453
8223,1,91,25376,E01003111,Lambeth 002D,0.44,0.564690137,1.555929728,0.878618171
8224,1,91,25380,E01003111,Lambeth 002D,0.57,0.485395058,1.414334656,0.686511052
8225,1,91,25381,E01003111,Lambeth 002D,0.56,0.484325446,1.377114923,0.6669718
8226,1,92,16715,E01003112,Lambeth 002E,0.51,0.673247205,1.468565638,0.987262271
8227,1,92,16723,E01003112,Lambeth 002E,0.53,0.678861852,1.458986906,0.990470997
8228,1,92,17071,E01003112,Lambeth 002E,0.43,0.238433905,1.423531897,0.339418269
8229,1,92,17073,E01003112,Lambeth 002E,0.5,0.367538679,1.589030765,0.584030269
8230,1,92,17074,E01003112,Lambeth 002E,0.45,0.381025031,1.52884027,0.582526411
8231,1,92,17075,E01003112,Lambeth 002E,0.49,0.517121716,1.545369698,0.796862941
8232,1,92,17076,E01003112,Lambeth 002E,0.58,0.59038986,1.479805316,0.873662053
8233,1,92,17077,E01003112,Lambeth 002E,0.52,0.423742777,1.518856587,0.643604508
8234,1,92,17079,E01003112,Lambeth 002E,0.5,0.469461883,1.534845701,0.720551552
8235,1,92,17080,E01003112,Lambeth 002E,0.54,0.602505435,1.561639134,0.940896065
8236,1,92,17081,E01003112,Lambeth 002E,0.57,0.550202445,1.556734537,0.856519148
8237,1,92,17082,E01003112,Lambeth 002E,0.56,0.611519923,1.553795806,0.950177091
8238,1,92,17083,E01003112,Lambeth 002E,0.53,0.567199253,1.560821817,0.885296969
8239,1,92,17084,E01003112,Lambeth 002E,0.51,0.53084439,1.558986492,0.827250854
8240,1,92,17085,E01003112,Lambeth 002E,0.51,0.598867878,1.499520008,0.897991273
8241,1,92,17086,E01003112,Lambeth 002E,0.6,0.56846053,1.526322125,0.867600356
8242,1,92,17088,E01003112,Lambeth 002E,0.58,0.610742845,1.477465526,0.902419702
8243,1,92,17089,E01003112,Lambeth 002E,0.46,0.41007421,1.594077603,0.653690114
8244,1,92,17090,E01003112,Lambeth 002E,0.51,0.355039971,1.537292643,0.545800335
8245,1,92,17091,E01003112,Lambeth 002E,0.44,0.397086934,1.529509785,0.607348351
8246,1,92,17092,E01003112,Lambeth 002E,0.4,0.365407193,1.532504538,0.559988182
8247,1,92,17093,E01003112,Lambeth 002E,0.42,0.374650794,1.531477743,0.573769352
8248,1,92,17094,E01003112,Lambeth 002E,0.28,0.323536671,1.533093751,0.496012049
8249,1,92,17095,E01003112,Lambeth 002E,0.33,0.426068662,1.51682738,0.646272611
8250,1,92,17096,E01003112,Lambeth 002E,0.48,0.353031266,1.48183671,0.52313469
8251,1,92,17097,E01003112,Lambeth 002E,0.53,0.441321967,1.453911605,0.641643139
8252,1,92,17098,E01003112,Lambeth 002E,0.54,0.389068288,1.453911096,0.565670701
8253,1,92,17099,E01003112,Lambeth 002E,0.29,0.518413129,1.412483521,0.732250002
8254,1,92,17100,E01003112,Lambeth 002E,0.48,0.506627092,1.485133036,0.752452507
8255,1,92,17101,E01003112,Lambeth 002E,0.43,0.501645509,1.447271011,0.726017003
8256,1,92,17104,E01003112,Lambeth 002E,0.52,0.536662901,1.404204014,0.753109415
8257,1,92,17359,E01003112,Lambeth 002E,0.46,0.549839993,1.667054794,0.916613396
8258,1,92,17360,E01003112,Lambeth 002E,0.42,0.572963333,1.67651041,0.960578992
8259,1,92,17361,E01003112,Lambeth 002E,0.48,0.540053056,1.659307102,0.894054716
8260,1,92,17362,E01003112,Lambeth 002E,0.43,0.460435338,1.69533725,0.780593179
8261,1,92,17363,E01003112,Lambeth 002E,0.5,0.442678417,1.699031672,0.752124651
