FID,TARGET_FID,score_perc,accessibility,WDI,HSA
17596,82,0.51,1.337976104,1.443625314,1.931536172
17597,82,0.53,1.260260414,1.443625314,1.819343835
17598,82,0.59,2.754187569,1.409582259,3.882253936
17599,82,0.56,1.493145237,1.366266818,2.040034792
17600,82,0.58,1.759196913,1.363817821,2.3992241
17601,82,0.6,1.364544216,1.331464024,1.816841532
17602,82,0.33,1.407796202,1.348373637,1.898235286
17603,82,0.53,2.023760127,1.39536327,2.824987476
17604,82,0.54,2.423235032,1.372272433,3.325338633
17605,82,0.5,2.508534255,1.335220346,3.349445976
17606,82,0.6,1.291283093,1.300557893,1.679536165
17607,82,0.61,1.318788554,1.341131614,1.768669022
17608,82,0.52,4.474735695,1.36304071,6.100019966
17609,82,0.51,4.841042105,1.35726943,6.570483358
17610,82,0.56,3.547907637,1.382508059,4.906985137
17611,82,0.41,2.660383524,1.395039593,3.711455722
17612,82,0.58,3.878870471,1.375948681,5.334503177
17613,82,0.54,2.391639843,1.39423747,3.333294824
17614,82,0.6,2.124772606,1.413170412,3.002665779
17615,82,0.47,3.708365743,1.335315548,4.950389822
17616,82,0.5,3.772402468,1.38770319,5.234389727
17617,82,0.35,3.287851811,1.402260828,4.610303362
17618,82,0.55,3.227405402,1.422795245,4.591937059
17619,82,0.52,4.479128118,1.3860737,6.205099199
17620,82,0.52,3.285214928,1.39483754,4.579524119
17621,82,0.45,4.601558521,1.336721974,6.152631464
17622,82,0.53,4.874683507,1.347429478,6.568292255
17623,82,0.53,4.852585591,1.349654778,6.549175221
17624,82,0.48,4.64626912,1.376652936,6.395713539
17625,82,0.46,4.323167475,1.403914219,6.068980379
17626,82,0.45,4.357632949,1.39378878,6.073691709
17627,82,0.38,4.205010683,1.392392516,5.855025406
17628,82,0.38,4.180074665,1.39505387,5.831429339
17629,82,0.54,4.065389388,1.410659816,5.73501122
17630,82,0.35,4.148873685,1.380244865,5.726460629
17631,82,0.58,3.975211412,1.384825264,5.504973192
17632,82,0.31,4.11311021,1.365150089,5.615012767
17633,82,0.58,3.920457937,1.378891393,5.406005922
17634,82,0.31,3.821085542,1.368157886,5.22788098
17635,82,0.58,3.672627679,1.385621152,5.089773359
17636,82,0.55,3.640257341,1.370066089,4.986826534
17637,82,0.55,3.462172095,1.377525112,4.769256815
17638,82,0.62,3.336858485,1.38668343,4.626541104
17639,82,0.52,3.11055265,1.391771302,4.329177911
17640,82,0.59,3.072469958,1.398948366,4.298226826
17641,82,0.51,2.867779453,1.410377035,4.044650282
17642,82,0.61,3.43361889,1.382115906,4.742124556
17643,82,0.62,2.944440333,1.413820751,4.162910844
17644,82,0.57,3.002452892,1.407548103,4.226096872
17645,82,0.55,2.763411164,1.41406102,3.907632009
17646,82,0.59,2.951265202,1.409582259,4.160051071
17647,82,0.45,4.92005481,1.33680825,6.57686378
17648,82,0.6,1.875180853,1.443605539,2.707021466
17649,82,0.4,2.992844408,1.407404205,4.212045256
17650,82,0.6,2.591494492,1.437944745,3.726425886
17651,82,0.55,2.995186241,1.42106946,4.256367694
17652,82,0.57,3.009006798,1.424012218,4.284862445
17653,82,0.58,2.644661341,1.426709535,3.771765593
17654,82,0.48,1.957288514,1.444667744,2.827631582
17655,82,0.37,1.733588066,1.260653237,2.185453407
17656,82,0.48,1.452902069,1.240527175,1.802364499
17657,82,0.4,1.223030949,1.267192977,1.54981623
17658,82,0.52,2.433573116,1.298470082,3.160029939
17659,82,0.57,1.254498574,1.271709289,1.59535749
17660,82,0.42,1.248771301,1.248539719,1.55914057
17661,82,0.47,1.408318275,1.277740935,1.799465909
17662,82,0.38,1.843395078,1.277099811,2.35055274
17663,82,0.49,2.499577887,1.28759312,3.221057944
17664,82,0.53,3.329838343,1.292451858,4.304218278
17665,82,0.53,2.303231622,1.301505395,2.992028566
17666,82,0.56,3.357838814,1.293933975,4.344981493
17667,82,0.59,3.115051285,1.273458072,3.965256573
17668,82,0.48,3.752892656,1.30037724,4.880872303
17669,82,0.42,4.032128653,1.321141416,5.327631678
17670,82,0.51,4.399970666,1.305592582,5.749385958
17671,82,0.43,3.643551341,1.315383005,4.791458837
17672,82,0.48,2.560608885,1.333818452,3.409895461
17673,82,0.54,3.188862609,1.316428361,4.200416508
17674,82,0.52,2.684887578,1.30419631,3.500383909
17675,82,0.53,4.082158654,1.284918924,5.244777493
17676,82,0.55,2.998493842,1.281984053,3.837966443
17677,82,0.51,3.399432937,1.356939436,4.612899315
17678,82,0.5,2.848866102,1.375323553,3.914384268
17679,82,0.49,3.498866389,1.379679194,4.827335456
17680,82,0.49,3.3182417,1.383340167,4.590236167
17681,82,0.51,3.882320928,1.375692337,5.340453278
17682,82,0.46,4.503156304,1.370490288,6.171531981
17683,82,0.52,4.679879061,1.303726132,6.105806099
17684,82,0.53,5.05050088,1.343309022,6.782840164
17685,82,0.52,1.809724367,1.371589021,2.482198073
17686,82,0.49,1.221435994,1.416805911,1.730774168
17687,82,0.47,1.656782505,1.407982982,2.332721571
17688,82,0.52,1.565617394,1.422247096,2.226694791
17689,82,0.52,2.060401953,1.400663894,2.885930624
17690,82,0.56,1.523240815,1.416276866,2.157330727
17691,82,0.53,1.319476408,1.414236562,1.866051778
17692,82,0.47,2.067748715,1.386424624,2.866777736
17693,82,0.51,2.32705868,1.384767238,3.22243462
17694,82,0.52,2.12813165,1.420963469,3.023997332
17695,82,0.54,1.47444362,1.443229376,2.127960346
17696,82,0.55,1.850796063,1.426755989,2.640634368
17697,82,0.55,1.586023881,1.441465625,2.286198905
17698,82,0.6,1.823527556,1.412569009,2.575858512
17699,82,0.5,2.674060102,1.399150041,3.738326824
17700,82,0.49,1.409187389,1.436682646,2.024746757
17701,82,0.47,3.148733869,1.394571195,4.39103163
17702,82,0.56,2.177237383,1.426614741,3.106078946
17703,82,0.55,1.063105065,1.410455874,1.499367369
17704,82,0.48,1.04379857,1.435298938,1.498153449
17705,82,0.53,1.089709414,1.410394284,1.537073324
17706,82,0.55,1.208923177,1.40176007,1.694620237
17707,82,0.57,1.207486558,1.398391004,1.688538341
17708,82,0.55,1.180479201,1.398391004,1.650771495
17709,82,0.53,1.207994878,1.419766361,1.715070492
17710,82,0.53,1.134650693,1.413530047,1.603784913
17711,82,0.51,0.845333772,1.427271718,1.206520985
17712,82,0.45,0.860986242,1.335072524,1.149046908
17713,82,0.54,0.92773896,1.34353732,1.246451916
17714,82,0.55,0.956432066,1.320357805,1.262832544
17715,82,0.51,1.026901169,1.27816438,1.312548496
17716,82,0.54,1.102882398,1.272995673,1.403964521
17717,82,0.53,1.19429719,1.277251981,1.525418452
17718,82,0.45,1.117844965,1.294024755,1.446519058
17719,82,0.48,1.15017314,1.28000479,1.472227129
17720,82,0.47,0.955853331,1.350115742,1.290512629
17721,82,0.52,0.747868206,1.398159955,1.045639377
17722,82,0.55,1.06745836,1.292264758,1.379887157
17723,82,0.43,1.096510328,1.274203477,1.397019413
17724,82,0.54,0.800404916,1.36215199,1.090294846
17725,82,0.57,1.178454106,1.396827251,1.64609681
17726,82,0.57,1.614009562,1.378378175,2.224715555
17727,82,0.55,1.871992328,1.343195965,2.514452542
17728,82,0.6,1.953369785,1.341065932,2.619597671
17729,82,0.51,2.026910798,1.339478073,2.71500257
17730,82,0.58,1.79058057,1.359811486,2.434852026
17731,82,0.51,2.04936475,1.329054268,2.723716968
17732,82,0.51,2.162452049,1.335776771,2.888553215
17733,82,0.6,2.111863067,1.332260177,2.813551064
17734,82,0.57,2.1908488,1.325191201,2.903318795
17735,82,0.56,2.235032744,1.319743194,2.949483661
17736,82,0.52,2.44066364,1.313152392,3.20476225
17737,82,0.56,1.964364734,1.305260356,2.548275186
17738,82,0.56,2.570846672,1.292824232,3.323652873
17739,82,0.51,0.966035353,1.371115714,1.324546253
17740,82,0.48,0.894044441,1.407346087,1.258229945
17741,82,0.56,1.395759851,1.412480012,1.971482891
17742,82,0.57,1.376742735,1.406816281,1.936304009
17743,82,0.57,1.551586749,1.402453567,2.175930612
17744,82,0.56,1.614925306,1.400553284,2.261788941
17745,82,0.56,1.651228222,1.380837205,2.280077362
17746,82,0.48,1.554293645,1.410697767,2.192638576
17747,82,0.52,1.06068284,1.44966378,1.537633496
17748,82,0.49,1.079930435,1.414419956,1.527475159
17749,82,0.53,1.767812657,1.384609492,2.447730185
17750,82,0.52,1.855415455,1.392374635,2.583410064
17751,82,0.49,1.5195502,1.395097578,2.119779952
17752,82,0.47,1.817234057,1.391125378,2.527907829
17753,82,0.5,1.164830853,1.446287809,1.682948025
17754,82,0.35,0.852398505,1.4528801,1.238432825
17755,82,0.43,0.829376133,1.457603658,1.209050928
17756,82,0.49,0.803000154,1.449430334,1.163892781
17757,82,0.46,0.739920342,1.481008003,1.095827949
17758,82,0.55,0.832694324,1.432089718,1.192492162
17759,82,0.46,0.7962178,1.427579827,1.136914106
17760,82,0.54,0.804805713,1.429757329,1.150676867
17761,82,0.52,0.860741278,1.429124431,1.229571901
17762,82,0.45,0.904706412,1.415769965,1.280198002
17763,82,0.6,0.998938495,1.413318812,1.411818567
17764,82,0.54,0.957409232,1.442249983,1.380286106
17765,82,0.45,0.856342416,1.454779149,1.245789092
17766,82,0.51,0.918989233,1.440703601,1.323942238
17767,82,0.5,0.879243689,1.447933439,1.273086338
17768,82,0.53,0.857443574,1.428411736,1.224782464
17769,82,0.54,0.84517951,1.442863102,1.219478329
17770,82,0.52,1.004708744,1.416406719,1.423076216
17771,82,0.49,0.944082368,1.407859392,1.329135228
17772,82,0.49,0.961115765,1.416715397,1.361627502
17773,82,0.49,1.041716184,1.404673873,1.463271507
17774,82,0.44,1.009058598,1.402599364,1.415304948
17775,82,0.51,0.680390741,1.450527569,0.986887443
17776,82,0.53,0.573898337,1.487591979,0.853726562
17777,82,0.5,0.54408951,1.473835078,0.801898204
17778,82,0.59,0.635925093,1.454901144,0.925208145
17779,82,0.56,0.593035217,1.450970341,0.860476512
17780,82,0.57,0.589442965,1.459350389,0.860203819
17781,82,0.55,0.708040333,1.431625751,1.013648774
17782,82,0.54,0.605154804,1.440429988,0.871683128
17783,82,0.55,0.667136627,1.464189456,0.976814415
17784,82,0.55,0.659314061,1.435434636,0.94640224
17785,82,0.55,0.764831117,1.418420964,1.08485249
17786,82,0.55,0.733248184,1.443033936,1.058102013
17787,82,0.45,0.577697456,1.436228892,0.829705777
17788,82,0.47,0.640441194,1.454147681,0.931296077
17789,82,0.57,0.864980762,1.413440804,1.222599103
17790,82,0.57,0.855526175,1.425766968,1.21978096
17791,82,0.5,0.728442584,1.372431814,0.999645037
17792,82,0.59,0.756510796,1.389626114,1.051267157
17793,82,0.53,0.69328441,1.430954277,0.992058291
17794,82,0.49,0.509158754,1.39374878,0.709624417
17795,82,0.52,0.425983848,1.397751178,0.595396451
17796,82,0.5,0.478386501,1.395134672,0.667413594
17797,82,0.53,0.763800338,1.386985879,1.059380284
17798,82,0.56,0.653015278,1.40919936,0.920228712
17799,82,0.48,0.579202166,1.405747338,0.815064432
17800,82,0.48,0.543455174,1.376241874,0.747777501
17801,82,0.56,0.545173345,1.422961469,0.775760664
17802,82,0.46,0.582642984,1.429210581,0.832719517
17803,82,0.52,0.718293286,1.387048638,0.996307723
17804,82,0.49,0.772015042,1.374777828,1.060675871
17805,82,0.55,0.635215353,1.413712044,0.898011595
17806,82,0.57,0.699469243,1.432398484,1.001918683
17807,82,0.5,0.708299949,1.403923819,0.99439917
17808,82,0.53,0.647082599,1.424143547,0.921538508
17809,82,0.43,0.732676476,1.436335352,1.052369123
17810,82,0.41,0.659478939,1.450140085,0.956336844
17811,82,0.45,0.685598656,1.450184971,0.994244868
17812,82,0.39,0.718461582,1.457902623,1.047330408
17813,82,0.54,0.806536835,1.456634762,1.174829591
17814,82,0.56,0.740192133,1.471667607,1.089316785
17815,82,0.53,1.056569739,1.415460525,1.495532758
17816,82,0.53,1.097892032,1.394111359,1.530583752
17817,82,0.48,1.04272827,1.428803177,1.489853465
17818,82,0.48,0.767694923,1.491626814,1.14500719
17819,82,0.46,0.894998799,1.487147531,1.331186725
17820,82,0.49,0.848015461,1.478321302,1.253639321
17821,82,0.45,0.744319937,1.504820675,1.12006803
17822,82,0.46,0.837102405,1.480895519,1.239706961
17823,82,0.55,0.792787537,1.512219848,1.198924684
17824,82,0.52,0.878091976,1.484724247,1.303717607
17825,82,0.58,0.842047806,1.489859205,1.254559309
17826,82,0.53,0.832412037,1.480716414,1.232731447
17827,82,0.53,0.818145692,1.486933651,1.216557503
17828,82,0.61,0.890836397,1.487530258,1.325146095
17829,82,0.56,0.870377604,1.486284715,1.293628929
17830,82,0.42,0.893081504,1.46708212,1.310220286
17831,82,0.5,0.865822536,1.448367775,1.253874616
17832,82,0.52,0.899431515,1.443413432,1.29825153
17833,82,0.46,0.903803204,1.462063118,1.321461449
17834,82,0.61,0.94668045,1.478520022,1.399376412
17835,82,0.56,0.92492616,1.477556975,1.366314249
17836,82,0.48,0.77089635,1.524914708,1.175551183
17837,82,0.48,0.774888698,1.497028391,1.160030381
17838,82,0.47,0.7252776,1.517796531,1.100823825
17839,82,0.47,0.684907269,1.49758628,1.025579418
17840,82,0.47,0.641857805,1.488483335,0.955394647
17841,82,0.52,0.715832395,1.527996496,1.093789392
17842,82,0.52,0.704147072,1.514707469,1.06657683
17843,82,0.48,0.772125759,1.519833256,1.173502406
17844,82,0.46,0.782074615,1.492353916,1.167131791
17845,82,0.47,0.573568843,1.497658433,0.859010215
17846,82,0.53,0.567403897,1.486395899,0.843386825
17847,82,0.56,0.814104115,1.513653343,1.232271416
17848,82,0.56,0.783433141,1.485410935,1.163720155
17849,82,0.56,0.820904538,1.493739239,1.22621732
17850,82,0.49,0.648799666,1.524939764,0.989380409
17851,82,0.51,0.586453326,1.508019479,0.884457645
17852,82,0.52,0.685221544,1.518154914,1.040272454
